Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Libya,2020-04-26,61,NA,2,NA,18,41,NA,9,0.3,1623,236,2020_04_27_11_00_04_GMT,Africa,NA,LBY
Eswatini,2020-04-26,59,3,1,NA,10,48,NA,51,0.9,714,615,2020_04_27_11_00_04_GMT,Africa,NA,SWZ
French Polynesia,2020-04-26,57,NA,NA,NA,41,16,1,203,NA,2069,7365,2020_04_27_11_00_04_GMT,Australia/Oceania,NA,PYF
Guinea-Bissau,2020-04-26,53,1,1,1,3,49,NA,27,0.5,1500,762,2020_04_27_11_00_04_GMT,Africa,NA,GNB
Nepal,2020-04-26,52,3,NA,NA,16,36,NA,2,NA,51367,1763,2020_04_27_11_00_04_GMT,Asia,NA,NPL
Chad,2020-04-26,46,NA,NA,NA,15,31,NA,3,NA,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,TCD
Macao,2020-04-26,45,NA,NA,NA,31,14,1,69,NA,NA,NA,2020_04_27_11_00_04_GMT,Asia,NA,MAC
Syria,2020-04-26,43,1,3,NA,14,26,NA,2,0.2,NA,NA,2020_04_27_11_00_04_GMT,Asia,NA,SYR
Eritrea,2020-04-26,39,NA,NA,NA,13,26,NA,11,NA,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,ERI
Saint Martin,2020-04-26,38,NA,3,NA,24,11,3,983,78,NA,NA,2020_04_27_11_00_04_GMT,North America,NA,MAF
Mongolia,2020-04-26,38,1,NA,NA,9,29,NA,12,NA,7292,2224,2020_04_27_11_00_04_GMT,Asia,NA,MNG
Malawi,2020-04-26,34,1,3,NA,4,27,1,2,0.2,617,32,2020_04_27_11_00_04_GMT,Africa,NA,MWI
Zimbabwe,2020-04-26,31,NA,4,NA,2,25,NA,2,0.3,6067,408,2020_04_27_11_00_04_GMT,Africa,NA,ZWE
Angola,2020-04-26,26,1,2,NA,6,18,NA,0.8,0.06,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,AGO
Antigua and Barbuda,2020-04-26,24,NA,3,NA,11,10,1,245,31,113,1154,2020_04_27_11_00_04_GMT,North America,NA,ATG
Timor-Leste,2020-04-26,24,NA,NA,NA,2,22,NA,18,NA,322,244,2020_04_27_11_00_04_GMT,Asia,NA,TLS
Botswana,2020-04-26,22,NA,1,NA,NA,21,NA,9,0.4,5023,2136,2020_04_27_11_00_04_GMT,Africa,NA,BWA
CAR,2020-04-26,19,3,NA,NA,10,9,NA,4,NA,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,CAF
Laos,2020-04-26,19,NA,NA,NA,7,12,NA,3,NA,1735,238,2020_04_27_11_00_04_GMT,Asia,NA,LAO
Belize,2020-04-26,18,NA,2,NA,5,11,1,45,5,816,2052,2020_04_27_11_00_04_GMT,North America,NA,BLZ
Fiji,2020-04-26,18,NA,NA,NA,12,6,NA,20,NA,1007,1123,2020_04_27_11_00_04_GMT,Australia/Oceania,NA,FJI
Grenada,2020-04-26,18,NA,NA,NA,7,11,4,160,NA,175,1555,2020_04_27_11_00_04_GMT,North America,NA,GRD
New Caledonia,2020-04-26,18,NA,NA,NA,17,1,1,63,NA,3952,13842,2020_04_27_11_00_04_GMT,Australia/Oceania,NA,NCL
Curaçao,2020-04-26,16,NA,1,NA,11,4,NA,98,6,304,1853,2020_04_27_11_00_04_GMT,North America,NA,CUW
Dominica,2020-04-26,16,NA,NA,NA,13,3,NA,222,NA,383,5320,2020_04_27_11_00_04_GMT,North America,NA,DMA
Namibia,2020-04-26,16,NA,NA,NA,8,8,NA,6,NA,675,266,2020_04_27_11_00_04_GMT,Africa,NA,NAM
Saint Kitts and Nevis,2020-04-26,15,NA,NA,NA,2,13,NA,282,NA,260,4887,2020_04_27_11_00_04_GMT,North America,NA,KNA
Saint Lucia,2020-04-26,15,NA,NA,NA,15,0,NA,82,NA,446,2429,2020_04_27_11_00_04_GMT,North America,NA,LCA
St. Vincent Grenadines,2020-04-26,14,NA,NA,NA,5,9,NA,126,NA,108,973,2020_04_27_11_00_04_GMT,North America,NA,VCT
Nicaragua,2020-04-26,13,1,3,NA,7,3,NA,2,0.5,NA,NA,2020_04_27_11_00_04_GMT,North America,NA,NIC
Falkland Islands,2020-04-26,13,NA,NA,NA,11,2,NA,3736,NA,353,101437,2020_04_27_11_00_04_GMT,South America,NA,FLK
Burundi,2020-04-26,11,NA,1,NA,4,6,NA,0.9,0.08,284,24,2020_04_27_11_00_04_GMT,Africa,NA,BDI
Montserrat,2020-04-26,11,NA,1,NA,2,8,1,2204,200,36,7212,2020_04_27_11_00_04_GMT,North America,NA,MSR
Turks and Caicos,2020-04-26,11,NA,1,NA,4,6,NA,284,26,83,2144,2020_04_27_11_00_04_GMT,North America,NA,TCA
Greenland,2020-04-26,11,NA,NA,NA,11,0,NA,194,NA,1200,21138,2020_04_27_11_00_04_GMT,North America,NA,GRL
Seychelles,2020-04-26,11,NA,NA,NA,6,5,NA,112,NA,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,SYC
Gambia,2020-04-26,10,NA,1,NA,8,1,NA,4,0.4,401,166,2020_04_27_11_00_04_GMT,Africa,NA,GMB
Suriname,2020-04-26,10,NA,1,NA,7,2,NA,17,2,404,689,2020_04_27_11_00_04_GMT,South America,NA,SUR
Vatican City,2020-04-26,9,NA,NA,NA,2,7,NA,11236,NA,NA,NA,2020_04_27_11_00_04_GMT,Europe,NA,Vatican
Papua New Guinea,2020-04-26,8,NA,NA,NA,NA,8,NA,0.9,NA,604,68,2020_04_27_11_00_04_GMT,Australia/Oceania,NA,PNG
Mauritania,2020-04-26,7,NA,1,NA,6,0,NA,2,0.2,1032,222,2020_04_27_11_00_04_GMT,Africa,NA,MRT
Bhutan,2020-04-26,7,NA,NA,NA,4,3,NA,9,NA,9791,12689,2020_04_27_11_00_04_GMT,Asia,NA,BTN
British Virgin Islands,2020-04-26,6,NA,1,NA,3,2,NA,198,33,NA,NA,2020_04_27_11_00_04_GMT,North America,NA,VGB
St. Barth,2020-04-26,6,NA,NA,NA,6,0,NA,607,NA,NA,NA,2020_04_27_11_00_04_GMT,North America,NA,BLM
South Sudan,2020-04-26,6,1,NA,NA,NA,6,NA,0.5,NA,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,SSD
Western Sahara,2020-04-26,6,NA,NA,NA,5,1,NA,10,NA,NA,NA,2020_04_27_11_00_04_GMT,Africa,NA,ESH
Caribbean Netherlands,2020-04-26,5,NA,NA,NA,NA,5,NA,191,NA,110,4195,2020_04_27_11_00_04_GMT,North America,NA,BES
Sao Tome and Principe,2020-04-26,4,NA,NA,NA,NA,4,NA,18,NA,19,87,2020_04_27_11_00_04_GMT,Africa,NA,STP
Anguilla,2020-04-26,3,NA,NA,NA,1,2,NA,200,NA,NA,NA,2020_04_27_11_00_04_GMT,North America,NA,AIA
Saint Pierre Miquelon,2020-04-26,1,NA,NA,NA,NA,1,NA,173,NA,NA,NA,2020_04_27_11_00_04_GMT,North America,NA,SPM
Yemen,2020-04-26,1,NA,NA,NA,1,0,NA,0.03,NA,120,4,2020_04_27_11_00_04_GMT,Asia,NA,YEM
China,2020-04-27,82830,3,4633,1,77474,723,52,58,3,NA,NA,2020_04_28_11_00_04_GMT,Asia,NA,CHN
USA,2020-04-27,1010356,23196,56797,1384,138990,814569,14186,3052,172,5696928,17211,2020_04_28_11_00_04_GMT,North America,NA,USA
Spain,2020-04-27,229422,2793,23521,331,120832,85069,7764,4907,503,1345560,28779,2020_04_28_11_00_04_GMT,Europe,NA,ESP
Italy,2020-04-27,199414,1739,26977,333,66624,105813,1956,3298,446,1789662,29600,2020_04_28_11_00_04_GMT,Europe,NA,ITA
France,2020-04-27,165842,3742,23293,437,45513,97036,4608,2541,357,463662,7103,2020_04_28_11_00_04_GMT,Europe,NA,FRA
Germany,2020-04-27,158758,988,6126,150,114500,38132,2409,1895,73,2072669,24738,2020_04_28_11_00_04_GMT,Europe,NA,DEU
UK,2020-04-27,157149,4309,21092,360,NA,135713,1559,2315,311,719910,10605,2020_04_28_11_00_04_GMT,Europe,NA,GBR
Turkey,2020-04-27,112261,2131,2900,95,33791,75570,1736,1331,34,918885,10895,2020_04_28_11_00_04_GMT,Asia,NA,TUR
Iran,2020-04-27,91472,991,5806,96,70933,14733,3011,1089,69,432329,5147,2020_04_28_11_00_04_GMT,Asia,NA,IRN
Russia,2020-04-27,87147,6198,794,47,7346,79007,2300,597,5,3019434,20690,2020_04_28_11_00_04_GMT,Europe,NA,RUS
Brazil,2020-04-27,66501,3642,4543,272,31142,30816,8318,313,21,291922,1373,2020_04_28_11_00_04_GMT,South America,NA,BRA
Canada,2020-04-27,48500,1605,2707,147,18268,27525,557,1285,72,717451,19009,2020_04_28_11_00_04_GMT,North America,NA,CAN
Belgium,2020-04-27,46687,553,7207,113,10878,28602,903,4028,622,214042,18468,2020_04_28_11_00_04_GMT,Europe,NA,BEL
Netherlands,2020-04-27,38245,400,4518,43,NA,33477,905,2232,264,193950,11319,2020_04_28_11_00_04_GMT,Europe,NA,NLD
India,2020-04-27,29451,1561,939,58,7137,21375,NA,21,0.7,665819,482,2020_04_28_11_00_04_GMT,Asia,NA,IND
Switzerland,2020-04-27,29164,103,1665,55,22200,5299,185,3370,192,245300,28343,2020_04_28_11_00_04_GMT,Europe,NA,CHE
Peru,2020-04-27,28699,1182,782,54,8425,19492,598,870,24,239563,7266,2020_04_28_11_00_04_GMT,South America,NA,PER
Portugal,2020-04-27,24027,163,928,25,1357,21742,176,2356,91,360155,35321,2020_04_28_11_00_04_GMT,Europe,NA,PRT
Ecuador,2020-04-27,23240,521,663,87,1557,21020,146,1317,38,61529,3487,2020_04_28_11_00_04_GMT,South America,NA,ECU
Ireland,2020-04-27,19648,386,1102,15,9233,9313,146,3979,223,127319,25785,2020_04_28_11_00_04_GMT,Europe,NA,IRL
Sweden,2020-04-27,18926,286,2274,80,1005,15647,399,1874,225,94500,9357,2020_04_28_11_00_04_GMT,Europe,NA,SWE
Saudi Arabia,2020-04-27,18811,1289,144,5,2531,16136,117,540,4,200000,5745,2020_04_28_11_00_04_GMT,Asia,NA,SAU
Israel,2020-04-27,15555,112,204,3,7200,8151,129,1797,24,302691,34971,2020_04_28_11_00_04_GMT,Asia,NA,ISR
Austria,2020-04-27,15274,49,549,7,12362,2363,140,1696,61,232537,25819,2020_04_28_11_00_04_GMT,Europe,NA,AUT
Mexico,2020-04-27,14677,835,1351,46,8354,4972,378,114,10,67635,525,2020_04_28_11_00_04_GMT,North America,NA,MEX
Singapore,2020-04-27,14423,799,14,2,1095,13314,20,2465,2,121774,20815,2020_04_28_11_00_04_GMT,Asia,NA,SGP
Pakistan,2020-04-27,13915,587,292,11,3029,10594,111,63,1,150756,682,2020_04_28_11_00_04_GMT,Asia,NA,PAK
Chile,2020-04-27,13813,482,198,9,7327,6288,426,723,10,161235,8434,2020_04_28_11_00_04_GMT,South America,NA,CHL
Japan,2020-04-27,13614,165,385,13,1899,11330,300,108,3,150692,1191,2020_04_28_11_00_04_GMT,Asia,NA,JPN
Poland,2020-04-27,11902,285,562,27,2466,8874,160,314,15,297859,7870,2020_04_28_11_00_04_GMT,Europe,NA,POL
Romania,2020-04-27,11339,303,641,22,3141,7557,227,589,33,143834,7477,2020_04_28_11_00_04_GMT,Europe,NA,ROU
Belarus,2020-04-27,11289,826,75,3,1740,9474,92,1195,8,153845,16281,2020_04_28_11_00_04_GMT,Europe,NA,BLR
Qatar,2020-04-27,11244,957,10,NA,1066,10168,72,3903,3,85709,29749,2020_04_28_11_00_04_GMT,Asia,NA,QAT
UAE,2020-04-27,10839,490,82,6,2090,8667,1,1096,8,1057326,106904,2020_04_28_11_00_04_GMT,Asia,NA,ARE
S. Korea,2020-04-27,10738,10,243,1,8764,1731,55,209,5,601660,11735,2020_04_28_11_00_04_GMT,Asia,NA,KOR
Indonesia,2020-04-27,9096,214,765,22,1151,7180,NA,33,3,75157,275,2020_04_28_11_00_04_GMT,Asia,NA,IDN
Ukraine,2020-04-27,9009,392,220,11,864,7925,110,206,5,93519,2138,2020_04_28_11_00_04_GMT,Europe,NA,UKR
Denmark,2020-04-27,8698,123,427,5,5959,2312,72,1502,74,155810,26900,2020_04_28_11_00_04_GMT,Europe,NA,DNK
Serbia,2020-04-27,8275,233,162,6,1209,6904,85,947,19,67917,7773,2020_04_28_11_00_04_GMT,Europe,NA,SRB
Philippines,2020-04-27,7777,198,511,10,932,6334,31,71,5,89889,820,2020_04_28_11_00_04_GMT,Asia,NA,PHL
Norway,2020-04-27,7599,72,205,4,32,7362,52,1402,38,164316,30310,2020_04_28_11_00_04_GMT,Europe,NA,NOR
Czechia,2020-04-27,7445,41,223,3,2826,4396,73,695,21,218474,20401,2020_04_28_11_00_04_GMT,Europe,NA,CZE
Australia,2020-04-27,6720,4,83,NA,5586,1051,43,264,3,517063,20277,2020_04_28_11_00_04_GMT,Australia/Oceania,NA,AUS
Dominican Republic,2020-04-27,6293,158,282,4,993,5018,144,580,26,22498,2074,2020_04_28_11_00_04_GMT,North America,NA,DOM
Bangladesh,2020-04-27,5913,497,152,7,131,5630,1,36,0.9,50401,306,2020_04_28_11_00_04_GMT,Asia,NA,BGD
Malaysia,2020-04-27,5820,40,99,1,3957,1764,37,180,3,144686,4470,2020_04_28_11_00_04_GMT,Asia,NA,MYS
Panama,2020-04-27,5779,241,165,6,369,5245,85,1339,38,26642,6175,2020_04_28_11_00_04_GMT,North America,NA,PAN
Colombia,2020-04-27,5597,218,253,9,1210,4134,118,110,5,90899,1786,2020_04_28_11_00_04_GMT,South America,NA,COL
South Africa,2020-04-27,4793,247,90,3,1473,3230,36,81,2,178470,3009,2020_04_28_11_00_04_GMT,Africa,NA,ZAF
Egypt,2020-04-27,4782,248,337,20,1236,3209,NA,47,3,90000,879,2020_04_28_11_00_04_GMT,Africa,NA,EGY
Finland,2020-04-27,4695,119,193,3,2500,2002,56,847,35,82437,14878,2020_04_28_11_00_04_GMT,Europe,NA,FIN
Morocco,2020-04-27,4120,55,162,1,695,3263,1,112,4,29254,793,2020_04_28_11_00_04_GMT,Africa,NA,MAR
Argentina,2020-04-27,4003,111,197,5,1140,2666,144,89,4,49905,1104,2020_04_28_11_00_04_GMT,South America,NA,ARG
Luxembourg,2020-04-27,3729,6,88,NA,3123,518,20,5957,141,39102,62465,2020_04_28_11_00_04_GMT,Europe,NA,LUX
Algeria,2020-04-27,3517,135,432,7,1558,1527,40,80,10,6500,148,2020_04_28_11_00_04_GMT,Africa,NA,DZA
Moldova,2020-04-27,3481,73,102,6,925,2454,212,863,25,11763,2916,2020_04_28_11_00_04_GMT,Europe,NA,MDA
Kuwait,2020-04-27,3288,213,22,2,1012,2254,64,770,5,NA,NA,2020_04_28_11_00_04_GMT,Asia,NA,KWT
Thailand,2020-04-27,2931,9,52,1,2609,270,61,42,0.7,178083,2551,2020_04_28_11_00_04_GMT,Asia,NA,THA
Kazakhstan,2020-04-27,2835,118,25,NA,720,2090,35,151,1,205560,10948,2020_04_28_11_00_04_GMT,Asia,NA,KAZ
Bahrain,2020-04-27,2723,76,8,NA,1218,1497,2,1600,5,117374,68980,2020_04_28_11_00_04_GMT,Asia,NA,BHR
Hungary,2020-04-27,2583,83,280,8,498,1805,61,267,29,65625,6793,2020_04_28_11_00_04_GMT,Europe,NA,HUN
Greece,2020-04-27,2534,17,136,2,577,1821,43,243,13,66094,6341,2020_04_28_11_00_04_GMT,Europe,NA,GRC
Oman,2020-04-27,2049,51,10,NA,364,1675,3,401,2,NA,NA,2020_04_28_11_00_04_GMT,Asia,NA,OMN
Croatia,2020-04-27,2039,9,59,4,1166,814,21,497,14,32817,7994,2020_04_28_11_00_04_GMT,Europe,NA,HRV
Uzbekistan,2020-04-27,1904,35,8,NA,892,1004,8,57,0.2,242536,7247,2020_04_28_11_00_04_GMT,Asia,NA,UZB
Iraq,2020-04-27,1847,27,88,1,1286,473,NA,46,2,73782,1834,2020_04_28_11_00_04_GMT,Asia,NA,IRQ
Armenia,2020-04-27,1808,62,29,1,848,931,10,610,10,18547,6259,2020_04_28_11_00_04_GMT,Asia,NA,ARM
Iceland,2020-04-27,1792,NA,10,NA,1624,158,1,5251,29,46377,135906,2020_04_28_11_00_04_GMT,Europe,NA,ISL
Cameroon,2020-04-27,1705,84,58,2,805,842,12,64,2,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,CMR
Afghanistan,2020-04-27,1703,172,57,7,220,1426,7,44,1,8694,223,2020_04_28_11_00_04_GMT,Asia,NA,AFG
Azerbaijan,2020-04-27,1678,33,22,1,1162,494,15,165,2,128807,12704,2020_04_28_11_00_04_GMT,Asia,NA,AZE
Estonia,2020-04-27,1647,4,50,1,233,1364,7,1242,38,48406,36491,2020_04_28_11_00_04_GMT,Europe,NA,EST
Bosnia and Herzegovina,2020-04-27,1565,49,60,1,659,846,4,477,18,26822,8175,2020_04_28_11_00_04_GMT,Europe,NA,BIH
Ghana,2020-04-27,1550,NA,11,NA,155,1384,4,50,0.4,100622,3238,2020_04_28_11_00_04_GMT,Africa,NA,GHA
New Zealand,2020-04-27,1469,NA,19,1,1180,270,1,305,4,123920,25698,2020_04_28_11_00_04_GMT,Australia/Oceania,NA,NZL
Lithuania,2020-04-27,1449,11,41,NA,474,934,17,532,15,106775,39223,2020_04_28_11_00_04_GMT,Europe,NA,LTU
Slovenia,2020-04-27,1402,6,83,1,221,1098,22,674,40,49607,23862,2020_04_28_11_00_04_GMT,Europe,NA,SVN
North Macedonia,2020-04-27,1399,13,65,4,553,781,13,672,31,15120,7257,2020_04_28_11_00_04_GMT,Europe,NA,MKD
Cuba,2020-04-27,1389,20,56,2,525,808,12,123,5,39828,3516,2020_04_28_11_00_04_GMT,North America,NA,CUB
Slovakia,2020-04-27,1381,2,18,NA,403,960,7,253,3,74099,13572,2020_04_28_11_00_04_GMT,Europe,NA,SVK
Bulgaria,2020-04-27,1363,63,58,2,206,1099,41,196,8,27000,3886,2020_04_28_11_00_04_GMT,Europe,NA,BGR
Nigeria,2020-04-27,1337,64,40,NA,255,1042,2,6,0.2,10918,53,2020_04_28_11_00_04_GMT,Africa,NA,NGA
Ivory Coast,2020-04-27,1164,14,14,NA,499,651,NA,44,0.5,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,CIV
Guinea,2020-04-27,1163,167,7,NA,246,910,NA,89,0.5,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,GIN
Hong Kong,2020-04-27,1038,NA,4,NA,787,247,4,138,0.5,145640,19426,2020_04_28_11_00_04_GMT,Asia,NA,HKG
Djibouti,2020-04-27,1035,12,2,NA,477,556,NA,1048,2,12250,12399,2020_04_28_11_00_04_GMT,Africa,NA,DJI
Tunisia,2020-04-27,967,18,39,1,279,649,18,82,3,21081,1784,2020_04_28_11_00_04_GMT,Africa,NA,TUN
Bolivia,2020-04-27,950,84,50,4,80,820,3,81,4,5791,496,2020_04_28_11_00_04_GMT,South America,NA,BOL
Cyprus,2020-04-27,822,5,15,1,148,659,15,681,12,50220,41595,2020_04_28_11_00_04_GMT,Asia,NA,CYP
Latvia,2020-04-27,818,6,13,1,267,538,5,434,7,49235,26103,2020_04_28_11_00_04_GMT,Europe,NA,LVA
Andorra,2020-04-27,743,5,40,NA,385,318,17,9616,518,1673,21653,2020_04_28_11_00_04_GMT,Europe,NA,AND
Albania,2020-04-27,736,10,28,NA,422,286,4,256,10,7491,2603,2020_04_28_11_00_04_GMT,Europe,NA,ALB
Senegal,2020-04-27,736,65,9,NA,284,443,1,44,0.5,466,28,2020_04_28_11_00_04_GMT,Africa,NA,SEN
Lebanon,2020-04-27,710,3,24,NA,145,541,44,104,4,29367,4303,2020_04_28_11_00_04_GMT,Asia,NA,LBN
Niger,2020-04-27,701,5,29,NA,385,287,NA,29,1,5013,207,2020_04_28_11_00_04_GMT,Africa,NA,NER
Costa Rica,2020-04-27,697,2,6,NA,287,404,8,137,1,12670,2487,2020_04_28_11_00_04_GMT,North America,NA,CRI
Kyrgyzstan,2020-04-27,695,13,8,NA,395,292,13,107,1,45627,6994,2020_04_28_11_00_04_GMT,Asia,NA,KGZ
Honduras,2020-04-27,661,34,61,2,79,521,10,67,6,3643,368,2020_04_28_11_00_04_GMT,North America,NA,HND
Burkina Faso,2020-04-27,635,3,42,NA,469,124,NA,30,2,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,BFA
Uruguay,2020-04-27,606,10,15,1,375,216,10,174,4,17063,4912,2020_04_28_11_00_04_GMT,South America,NA,URY
Sri Lanka,2020-04-27,588,65,7,NA,126,455,2,27,0.3,15240,712,2020_04_28_11_00_04_GMT,Asia,NA,LKA
San Marino,2020-04-27,538,NA,41,NA,64,433,4,15856,1208,2082,61360,2020_04_28_11_00_04_GMT,Europe,NA,SMR
Channel Islands,2020-04-27,525,NA,35,NA,352,138,NA,3020,201,5342,30725,2020_04_28_11_00_04_GMT,Europe,NA,Channel Islands
Guatemala,2020-04-27,500,27,15,2,49,436,5,28,0.8,7200,402,2020_04_28_11_00_04_GMT,North America,NA,GTM
Georgia,2020-04-27,497,11,6,NA,156,335,6,125,2,11504,2884,2020_04_28_11_00_04_GMT,Asia,NA,GEO
Somalia,2020-04-27,480,44,26,3,10,444,2,30,2,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,SOM
DRC,2020-04-27,459,17,28,NA,50,381,NA,5,0.3,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,COD
Malta,2020-04-27,450,2,4,NA,286,160,1,1019,9,29456,66712,2020_04_28_11_00_04_GMT,Europe,NA,MLT
Jordan,2020-04-27,449,2,7,NA,342,100,5,44,0.7,63737,6247,2020_04_28_11_00_04_GMT,Asia,NA,JOR
Taiwan,2020-04-27,429,NA,6,NA,290,133,NA,18,0.3,61684,2590,2020_04_28_11_00_04_GMT,Asia,NA,TWN
Réunion,2020-04-27,418,1,NA,NA,300,118,2,467,NA,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,REU
Mali,2020-04-27,408,19,23,NA,113,272,NA,20,1,2172,107,2020_04_28_11_00_04_GMT,Africa,NA,MLI
Mayotte,2020-04-27,401,NA,4,NA,144,253,4,1470,15,2500,9164,2020_04_28_11_00_04_GMT,Africa,NA,MYT
Kenya,2020-04-27,363,8,14,NA,114,235,2,7,0.3,17992,335,2020_04_28_11_00_04_GMT,Africa,NA,KEN
Jamaica,2020-04-27,350,45,7,NA,28,315,3,118,2,3262,1102,2020_04_28_11_00_04_GMT,North America,NA,JAM
Palestine,2020-04-27,342,NA,2,NA,83,257,NA,67,0.4,27000,5293,2020_04_28_11_00_04_GMT,Asia,NA,PSE
Mauritius,2020-04-27,334,2,10,1,302,22,3,263,8,14445,11358,2020_04_28_11_00_04_GMT,Africa,NA,MUS
Venezuela,2020-04-27,329,4,10,NA,142,177,3,12,0.4,440966,15507,2020_04_28_11_00_04_GMT,South America,NA,VEN
El Salvador,2020-04-27,323,25,8,NA,89,226,4,50,1,20109,3100,2020_04_28_11_00_04_GMT,North America,NA,SLV
Montenegro,2020-04-27,321,NA,7,NA,189,125,7,511,11,5085,8096,2020_04_28_11_00_04_GMT,Europe,NA,MNE
Isle of Man,2020-04-27,308,NA,20,2,248,40,22,3622,235,2903,34140,2020_04_28_11_00_04_GMT,Europe,NA,IMN
Tanzania,2020-04-27,299,NA,10,NA,48,241,7,5,0.2,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,TZA
Sudan,2020-04-27,275,38,22,1,21,232,NA,6,0.5,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,SDN
Vietnam,2020-04-27,270,NA,NA,NA,225,45,8,3,NA,212965,2188,2020_04_28_11_00_04_GMT,Asia,NA,VNM
Equatorial Guinea,2020-04-27,258,NA,1,NA,9,248,NA,184,0.7,854,609,2020_04_28_11_00_04_GMT,Africa,NA,GNQ
Paraguay,2020-04-27,228,NA,9,NA,93,126,1,32,1,7630,1070,2020_04_28_11_00_04_GMT,South America,NA,PRY
Maldives,2020-04-27,226,12,NA,NA,17,209,2,418,NA,5296,9798,2020_04_28_11_00_04_GMT,Asia,NA,MDV
Gabon,2020-04-27,211,35,3,NA,43,165,1,95,1,724,325,2020_04_28_11_00_04_GMT,Africa,NA,GAB
Congo,2020-04-27,207,7,8,NA,19,180,NA,38,1,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,COG
Rwanda,2020-04-27,207,16,NA,NA,93,114,NA,16,NA,6959,537,2020_04_28_11_00_04_GMT,Africa,NA,RWA
Faeroe Islands,2020-04-27,187,NA,NA,NA,178,9,NA,3827,NA,6588,134826,2020_04_28_11_00_04_GMT,Europe,NA,FRO
Martinique,2020-04-27,175,NA,14,NA,77,84,7,466,37,NA,NA,2020_04_28_11_00_04_GMT,North America,NA,MTQ
Guadeloupe,2020-04-27,149,NA,12,NA,82,55,11,372,30,NA,NA,2020_04_28_11_00_04_GMT,North America,NA,GLP
Myanmar,2020-04-27,146,NA,5,NA,16,125,NA,3,0.09,6987,128,2020_04_28_11_00_04_GMT,Asia,NA,MMR
Gibraltar,2020-04-27,141,NA,NA,NA,131,10,NA,4185,NA,2198,65240,2020_04_28_11_00_04_GMT,Europe,NA,GIB
Brunei,2020-04-27,138,NA,1,NA,124,13,2,315,2,13149,30056,2020_04_28_11_00_04_GMT,Asia,NA,BRN
Madagascar,2020-04-27,128,4,NA,NA,75,53,1,5,NA,2357,85,2020_04_28_11_00_04_GMT,Africa,NA,MDG
Liberia,2020-04-27,124,NA,12,NA,25,87,NA,25,2,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,LBR
Ethiopia,2020-04-27,124,1,3,NA,50,71,NA,1,0.03,14588,127,2020_04_28_11_00_04_GMT,Africa,NA,ETH
Cambodia,2020-04-27,122,NA,NA,NA,119,3,1,7,NA,11576,692,2020_04_28_11_00_04_GMT,Asia,NA,KHM
Trinidad and Tobago,2020-04-27,116,1,8,NA,59,49,NA,83,6,1532,1095,2020_04_28_11_00_04_GMT,North America,NA,TTO
French Guiana,2020-04-27,111,NA,1,NA,87,23,NA,372,3,NA,NA,2020_04_28_11_00_04_GMT,South America,NA,GUF
Bermuda,2020-04-27,110,1,6,1,44,60,10,1766,96,1682,27008,2020_04_28_11_00_04_GMT,North America,NA,BMU
Cabo Verde,2020-04-27,109,3,1,NA,1,107,NA,196,2,791,1423,2020_04_28_11_00_04_GMT,Africa,NA,CPV
Aruba,2020-04-27,100,NA,2,NA,73,25,4,937,19,1626,15230,2020_04_28_11_00_04_GMT,North America,NA,ABW
Sierra Leone,2020-04-27,99,6,4,NA,10,85,NA,12,0.5,NA,NA,2020_04_28_11_00_04_GMT,Africa,NA,SLE
Togo,2020-04-27,98,NA,6,NA,62,30,NA,12,0.7,5951,719,2020_04_28_11_00_04_GMT,Africa,NA,TGO
Monaco,2020-04-27,95,1,4,NA,42,49,1,2421,102,NA,NA,2020_04_28_11_00_04_GMT,Europe,NA,MCO
Zambia,2020-04-27,89,1,3,NA,42,44,1,5,0.2,2586,141,2020_04_28_11_00_04_GMT,Africa,NA,ZMB
Liechtenstein,2020-04-27,82,NA,1,NA,55,26,NA,2151,26,900,23605,2020_04_28_11_00_04_GMT,Europe,NA,LIE
Bahamas,2020-04-27,80,NA,11,NA,22,47,1,203,28,NA,NA,2020_04_28_11_00_04_GMT,North America,NA,BHS
Barbados,2020-04-27,80,1,6,NA,39,35,4,278,21,1751,6093,2020_04_28_11_00_04_GMT,North America,NA,BRB
Uganda,2020-04-27,79,NA,NA,NA,47,32,NA,2,NA,22318,488,2020_04_28_11_00_04_GMT,Africa,NA,UGA
