Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Costa Rica,2020-05-16,853,10,10,1,551,292,4,168,2,19401,3813,2020_05_17_11_00_05_GMT,North America,5088318,CRI
Mali,2020-05-16,835,29,48,2,479,308,NA,41,2,3264,162,2020_05_17_11_00_05_GMT,Africa,20171687,MLI
Kenya,2020-05-16,830,49,50,5,301,479,1,15,0.9,36918,689,2020_05_17_11_00_05_GMT,Africa,53615182,KEN
Burkina Faso,2020-05-16,782,2,51,NA,604,127,NA,38,2,NA,NA,2020_05_17_11_00_05_GMT,Africa,20825956,BFA
Paraguay,2020-05-16,778,19,11,NA,198,569,NA,109,2,19308,2711,2020_05_17_11_00_05_GMT,South America,7121465,PRY
Andorra,2020-05-16,761,NA,51,2,615,95,3,9851,660,3750,48544,2020_05_17_11_00_05_GMT,Europe,77250,AND
Uruguay,2020-05-16,733,1,19,NA,558,156,5,211,5,33036,9514,2020_05_17_11_00_05_GMT,South America,3472266,URY
Georgia,2020-05-16,683,12,12,NA,419,252,6,171,3,36248,9085,2020_05_17_11_00_05_GMT,Asia,3990077,GEO
Zambia,2020-05-16,679,25,7,NA,183,489,1,37,0.4,15811,863,2020_05_17_11_00_05_GMT,Africa,18314332,ZMB
San Marino,2020-05-16,653,1,41,NA,198,414,1,19250,1209,3460,101999,2020_05_17_11_00_05_GMT,Europe,33922,SMR
Jordan,2020-05-16,607,11,9,NA,404,194,5,60,0.9,140222,13760,2020_05_17_11_00_05_GMT,Asia,10190462,JOR
Equatorial Guinea,2020-05-16,594,NA,7,NA,22,565,NA,425,5,854,611,2020_05_17_11_00_05_GMT,Africa,1396621,GNQ
Channel Islands,2020-05-16,554,5,43,NA,458,53,NA,3190,248,5342,30761,2020_05_17_11_00_05_GMT,Europe,173663,Channel Islands
Malta,2020-05-16,546,14,6,NA,450,90,1,1237,14,49231,111534,2020_05_17_11_00_05_GMT,Europe,441400,MLT
Jamaica,2020-05-16,511,2,9,NA,121,381,NA,173,3,7946,2685,2020_05_17_11_00_05_GMT,North America,2959589,JAM
Tanzania,2020-05-16,509,NA,21,NA,183,305,7,9,0.4,NA,NA,2020_05_17_11_00_05_GMT,Africa,59503665,TZA
Venezuela,2020-05-16,504,45,10,NA,241,253,1,18,0.4,540236,18992,2020_05_17_11_00_05_GMT,South America,28445472,VEN
Chad,2020-05-16,474,46,50,2,111,313,NA,29,3,NA,NA,2020_05_17_11_00_05_GMT,Africa,16361937,TCD
Sierra Leone,2020-05-16,462,15,29,2,106,327,NA,58,4,NA,NA,2020_05_17_11_00_05_GMT,Africa,7955756,SLE
Réunion,2020-05-16,443,2,NA,NA,354,89,4,495,NA,17200,19228,2020_05_17_11_00_05_GMT,Africa,894522,REU
Taiwan,2020-05-16,440,NA,7,NA,389,44,NA,18,0.3,68988,2897,2020_05_17_11_00_05_GMT,Asia,23811570,TWN
Congo,2020-05-16,391,NA,15,NA,87,289,NA,71,3,NA,NA,2020_05_17_11_00_05_GMT,Africa,5499985,COG
Palestine,2020-05-16,376,1,2,NA,329,45,NA,74,0.4,44876,8824,2020_05_17_11_00_05_GMT,Asia,5085701,PSE
Haiti,2020-05-16,358,85,20,NA,29,309,NA,31,2,1669,147,2020_05_17_11_00_05_GMT,North America,11384967,HTI
Benin,2020-05-16,339,NA,2,NA,83,254,NA,28,0.2,25471,2108,2020_05_17_11_00_05_GMT,Africa,12080592,BEN
Isle of Man,2020-05-16,335,1,24,NA,285,26,9,3942,282,4066,47848,2020_05_17_11_00_05_GMT,Europe,84978,IMN
Mauritius,2020-05-16,332,NA,10,NA,322,0,NA,261,8,69773,54874,2020_05_17_11_00_05_GMT,Africa,1271513,MUS
Cabo Verde,2020-05-16,328,2,3,1,84,241,NA,591,5,892,1607,2020_05_17_11_00_05_GMT,Africa,555228,CPV
CAR,2020-05-16,327,26,NA,NA,13,314,NA,68,NA,3498,726,2020_05_17_11_00_05_GMT,Africa,4818917,CAF
Montenegro,2020-05-16,324,NA,9,NA,311,4,2,516,14,10167,16188,2020_05_17_11_00_05_GMT,Europe,628056,MNE
Vietnam,2020-05-16,318,4,NA,NA,260,58,2,3,NA,275000,2828,2020_05_17_11_00_05_GMT,Asia,97229451,VNM
Ethiopia,2020-05-16,306,19,5,NA,113,188,NA,3,0.04,53029,463,2020_05_17_11_00_05_GMT,Africa,114583809,ETH
Togo,2020-05-16,298,35,11,NA,99,188,NA,36,1,12510,1516,2020_05_17_11_00_05_GMT,Africa,8252995,TGO
Rwanda,2020-05-16,289,2,NA,NA,178,111,NA,22,NA,48239,3737,2020_05_17_11_00_05_GMT,Africa,12909395,RWA
Madagascar,2020-05-16,283,45,NA,NA,114,169,3,10,NA,5670,205,2020_05_17_11_00_05_GMT,Africa,27595696,MDG
Nepal,2020-05-16,281,14,1,1,36,244,NA,10,0.03,92440,3180,2020_05_17_11_00_05_GMT,Asia,29068924,NPL
South Sudan,2020-05-16,236,NA,4,NA,4,228,NA,21,0.4,3356,300,2020_05_17_11_00_05_GMT,Africa,11177178,SSD
Sao Tome and Principe,2020-05-16,235,NA,7,NA,4,224,NA,1075,32,175,800,2020_05_17_11_00_05_GMT,Africa,218630,STP
Uganda,2020-05-16,227,24,NA,NA,63,164,NA,5,NA,70117,1540,2020_05_17_11_00_05_GMT,Africa,45542648,UGA
Liberia,2020-05-16,223,4,20,NA,116,87,NA,44,4,NA,NA,2020_05_17_11_00_05_GMT,Africa,5041913,LBR
Eswatini,2020-05-16,202,12,2,NA,72,128,NA,174,2,4160,3590,2020_05_17_11_00_05_GMT,Africa,1158658,SWZ
French Guiana,2020-05-16,197,8,1,NA,125,71,NA,662,3,NA,NA,2020_05_17_11_00_05_GMT,South America,297644,GUF
Martinique,2020-05-16,192,NA,14,NA,91,87,NA,512,37,NA,NA,2020_05_17_11_00_05_GMT,North America,375300,MTQ
Faeroe Islands,2020-05-16,187,NA,NA,NA,187,0,NA,3829,NA,8779,179750,2020_05_17_11_00_05_GMT,Europe,48840,FRO
Myanmar,2020-05-16,182,1,6,NA,96,80,NA,3,0.1,13634,251,2020_05_17_11_00_05_GMT,Asia,54364802,MMR
Guadeloupe,2020-05-16,155,NA,13,NA,109,33,3,387,32,2866,7163,2020_05_17_11_00_05_GMT,North America,400116,GLP
Gibraltar,2020-05-16,147,NA,NA,NA,145,2,NA,4363,NA,5060,150184,2020_05_17_11_00_05_GMT,Europe,33692,GIB
Brunei,2020-05-16,141,NA,1,NA,136,4,2,323,2,16892,38658,2020_05_17_11_00_05_GMT,Asia,436956,BRN
Mongolia,2020-05-16,135,37,NA,NA,20,115,2,41,NA,10162,3106,2020_05_17_11_00_05_GMT,Asia,3271507,MNG
Mozambique,2020-05-16,129,10,NA,NA,43,86,NA,4,NA,5735,184,2020_05_17_11_00_05_GMT,Africa,31137014,MOZ
Bermuda,2020-05-16,123,1,9,NA,73,41,2,1974,144,5017,80523,2020_05_17_11_00_05_GMT,North America,62305,BMU
Yemen,2020-05-16,122,16,18,3,1,103,NA,4,0.6,120,4,2020_05_17_11_00_05_GMT,Asia,29739383,YEM
Cambodia,2020-05-16,122,NA,NA,NA,122,0,NA,7,NA,14684,880,2020_05_17_11_00_05_GMT,Asia,16689523,KHM
Guyana,2020-05-16,117,1,10,NA,43,64,2,149,13,1089,1385,2020_05_17_11_00_05_GMT,South America,786088,GUY
Trinidad and Tobago,2020-05-16,116,NA,8,NA,107,1,NA,83,6,2647,1892,2020_05_17_11_00_05_GMT,North America,1398937,TTO
Aruba,2020-05-16,101,NA,3,NA,93,5,4,946,28,1937,18152,2020_05_17_11_00_05_GMT,North America,106711,ABW
Bahamas,2020-05-16,96,NA,11,NA,42,43,1,244,28,1794,4568,2020_05_17_11_00_05_GMT,North America,392775,BHS
Monaco,2020-05-16,96,NA,4,NA,87,5,1,2448,102,NA,NA,2020_05_17_11_00_05_GMT,Europe,39208,MCO
Cayman Islands,2020-05-16,94,NA,1,NA,55,38,NA,1432,15,5900,89905,2020_05_17_11_00_05_GMT,North America,65625,CYM
Barbados,2020-05-16,86,1,7,NA,67,12,4,299,24,3783,13166,2020_05_17_11_00_05_GMT,North America,287333,BRB
Liechtenstein,2020-05-16,82,NA,1,NA,55,26,NA,2151,26,900,23613,2020_05_17_11_00_05_GMT,Europe,38115,LIE
Sint Maarten,2020-05-16,77,NA,15,NA,54,8,7,1798,350,414,9670,2020_05_17_11_00_05_GMT,North America,42815,SXM
Libya,2020-05-16,65,1,3,NA,28,34,NA,9,0.4,3633,530,2020_05_17_11_00_05_GMT,Africa,6859415,LBY
Malawi,2020-05-16,65,2,3,NA,24,38,1,3,0.2,1762,92,2020_05_17_11_00_05_GMT,Africa,19063723,MWI
French Polynesia,2020-05-16,60,NA,NA,NA,59,1,NA,214,NA,3216,11457,2020_05_17_11_00_05_GMT,Australia/Oceania,280708,PYF
Syria,2020-05-16,51,1,3,NA,36,12,NA,3,0.2,NA,NA,2020_05_17_11_00_05_GMT,Asia,17444076,SYR
Angola,2020-05-16,48,NA,2,NA,17,29,NA,1,0.06,6136,187,2020_05_17_11_00_05_GMT,Africa,32726170,AGO
Macao,2020-05-16,45,NA,NA,NA,43,2,1,69,NA,NA,NA,2020_05_17_11_00_05_GMT,Asia,648210,MAC
Zimbabwe,2020-05-16,42,NA,4,NA,13,25,NA,3,0.3,25478,1717,2020_05_17_11_00_05_GMT,Africa,14835308,ZWE
Mauritania,2020-05-16,40,11,4,1,7,29,NA,9,0.9,2015,435,2020_05_17_11_00_05_GMT,Africa,4633252,MRT
Saint Martin,2020-05-16,39,NA,3,NA,30,6,1,1011,78,NA,NA,2020_05_17_11_00_05_GMT,North America,38581,MAF
Eritrea,2020-05-16,39,NA,NA,NA,39,0,NA,11,NA,NA,NA,2020_05_17_11_00_05_GMT,Africa,3540176,ERI
Nicaragua,2020-05-16,25,NA,8,NA,7,10,NA,4,1,NA,NA,2020_05_17_11_00_05_GMT,North America,6614609,NIC
Antigua and Barbuda,2020-05-16,25,NA,3,NA,19,3,1,256,31,183,1871,2020_05_17_11_00_05_GMT,North America,97828,ATG
Botswana,2020-05-16,24,NA,1,NA,17,6,NA,10,0.4,11495,4901,2020_05_17_11_00_05_GMT,Africa,2345418,BWA
Timor-Leste,2020-05-16,24,NA,NA,NA,24,0,NA,18,NA,738,561,2020_05_17_11_00_05_GMT,Asia,1315177,TLS
Gambia,2020-05-16,23,NA,1,NA,12,10,NA,10,0.4,1341,557,2020_05_17_11_00_05_GMT,Africa,2407483,GMB
Grenada,2020-05-16,22,NA,NA,NA,14,8,4,196,NA,2419,21510,2020_05_17_11_00_05_GMT,North America,112459,GRD
Bhutan,2020-05-16,21,NA,NA,NA,5,16,NA,27,NA,13660,17728,2020_05_17_11_00_05_GMT,Asia,770540,BTN
Laos,2020-05-16,19,NA,NA,NA,14,5,NA,3,NA,4424,609,2020_05_17_11_00_05_GMT,Asia,7262087,LAO
Belize,2020-05-16,18,NA,2,NA,16,0,NA,45,5,1043,2629,2020_05_17_11_00_05_GMT,North America,396692,BLZ
Fiji,2020-05-16,18,NA,NA,NA,15,3,NA,20,NA,1300,1451,2020_05_17_11_00_05_GMT,Australia/Oceania,895642,FJI
New Caledonia,2020-05-16,18,NA,NA,NA,18,0,NA,63,NA,5454,19126,2020_05_17_11_00_05_GMT,Australia/Oceania,285155,NCL
Saint Lucia,2020-05-16,18,NA,NA,NA,18,0,NA,98,NA,786,4283,2020_05_17_11_00_05_GMT,North America,183524,LCA
St. Vincent Grenadines,2020-05-16,17,NA,NA,NA,14,3,NA,153,NA,155,1398,2020_05_17_11_00_05_GMT,North America,110897,VCT
Curaçao,2020-05-16,16,NA,1,NA,14,1,NA,98,6,389,2372,2020_05_17_11_00_05_GMT,North America,164011,CUW
Dominica,2020-05-16,16,NA,NA,NA,15,1,NA,222,NA,420,5836,2020_05_17_11_00_05_GMT,North America,71964,DMA
Namibia,2020-05-16,16,NA,NA,NA,13,3,NA,6,NA,2074,818,2020_05_17_11_00_05_GMT,Africa,2534941,NAM
Burundi,2020-05-16,15,NA,1,NA,7,7,NA,1,0.08,284,24,2020_05_17_11_00_05_GMT,Africa,11842528,BDI
Saint Kitts and Nevis,2020-05-16,15,NA,NA,NA,14,1,NA,282,NA,327,6152,2020_05_17_11_00_05_GMT,North America,53153,KNA
Falkland Islands,2020-05-16,13,NA,NA,NA,13,0,NA,3751,NA,402,115984,2020_05_17_11_00_05_GMT,South America,3466,FLK
Turks and Caicos,2020-05-16,12,NA,1,NA,10,1,NA,310,26,109,2820,2020_05_17_11_00_05_GMT,North America,38650,TCA
Vatican City,2020-05-16,12,NA,NA,NA,2,10,NA,14981,NA,NA,NA,2020_05_17_11_00_05_GMT,Europe,801,Vatican
Comoros,2020-05-16,11,NA,1,NA,3,7,NA,13,1,NA,NA,2020_05_17_11_00_05_GMT,Africa,867167,COM
Montserrat,2020-05-16,11,NA,1,NA,10,0,NA,2204,200,36,7212,2020_05_17_11_00_05_GMT,North America,4992,MSR
Greenland,2020-05-16,11,NA,NA,NA,11,0,NA,194,NA,1629,28701,2020_05_17_11_00_05_GMT,North America,56758,GRL
Seychelles,2020-05-16,11,NA,NA,NA,10,1,NA,112,NA,NA,NA,2020_05_17_11_00_05_GMT,Africa,98272,SYC
Suriname,2020-05-16,10,NA,1,NA,9,0,NA,17,2,404,689,2020_05_17_11_00_05_GMT,South America,585977,SUR
British Virgin Islands,2020-05-16,8,NA,1,NA,6,1,NA,265,33,167,5529,2020_05_17_11_00_05_GMT,North America,30206,VGB
Papua New Guinea,2020-05-16,8,NA,NA,NA,8,0,NA,0.9,NA,2402,269,2020_05_17_11_00_05_GMT,Australia/Oceania,8924980,PNG
Caribbean Netherlands,2020-05-16,6,NA,NA,NA,6,0,NA,229,NA,357,13630,2020_05_17_11_00_05_GMT,North America,26193,BES
St. Barth,2020-05-16,6,NA,NA,NA,6,0,NA,608,NA,NA,NA,2020_05_17_11_00_05_GMT,North America,9873,BLM
Western Sahara,2020-05-16,6,NA,NA,NA,6,0,NA,10,NA,NA,NA,2020_05_17_11_00_05_GMT,Africa,595382,ESH
Anguilla,2020-05-16,3,NA,NA,NA,3,0,NA,200,NA,NA,NA,2020_05_17_11_00_05_GMT,North America,14986,AIA
Lesotho,2020-05-16,1,NA,NA,NA,NA,1,NA,0.5,NA,NA,NA,2020_05_17_11_00_05_GMT,Africa,2140143,LSO
Saint Pierre Miquelon,2020-05-16,1,NA,NA,NA,1,0,NA,173,NA,NA,NA,2020_05_17_11_00_05_GMT,North America,5797,SPM
China,2020-05-17,82947,6,4634,1,78227,86,10,58,3,NA,NA,2020_05_18_11_00_04_GMT,Asia,1439323776,CHN
USA,2020-05-17,1527664,19891,90978,865,346389,1090297,16355,4619,275,11875580,35903,2020_05_18_11_00_04_GMT,North America,330769370,USA
Russia,2020-05-17,281752,9709,2631,94,67373,211748,2300,1931,18,6916088,47394,2020_05_18_11_00_04_GMT,Europe,145927122,RUS
Spain,2020-05-17,277719,1214,27650,87,195945,54124,1152,5940,591,3037840,64977,2020_05_18_11_00_04_GMT,Europe,46752654,ESP
UK,2020-05-17,243695,3534,34636,170,NA,NA,1559,3592,511,2580769,38040,2020_05_18_11_00_04_GMT,Europe,67843268,GBR
Brazil,2020-05-17,241080,7938,16118,485,94122,130840,8318,1135,76,735224,3462,2020_05_18_11_00_04_GMT,South America,212376810,BRA
Italy,2020-05-17,225435,675,31908,145,125176,68351,762,3728,528,3004960,49692,2020_05_18_11_00_04_GMT,Europe,60472166,ITA
France,2020-05-17,179569,204,28108,483,61213,90248,2087,2752,431,1384633,21218,2020_05_18_11_00_04_GMT,Europe,65256433,FRA
Germany,2020-05-17,176651,407,8049,22,153400,15202,1166,2109,96,3147771,37584,2020_05_18_11_00_04_GMT,Europe,83752125,DEU
Turkey,2020-05-17,149435,1368,4140,44,109962,35333,914,1774,49,1624994,19293,2020_05_18_11_00_04_GMT,Asia,84227597,TUR
Iran,2020-05-17,120198,1806,6988,51,94464,18746,2705,1433,83,686935,8191,2020_05_18_11_00_04_GMT,Asia,83859705,IRN
India,2020-05-17,95698,5050,3025,154,36795,55878,NA,69,2,2227642,1616,2020_05_18_11_00_04_GMT,Asia,1378344732,IND
Peru,2020-05-17,92273,3732,2648,125,28621,61004,850,2803,80,650613,19767,2020_05_18_11_00_04_GMT,South America,32914644,PER
Canada,2020-05-17,77002,1138,5782,103,38550,32670,502,2042,153,1300729,34500,2020_05_18_11_00_04_GMT,North America,37701865,CAN
Belgium,2020-05-17,55280,291,9052,47,14630,31598,371,4772,781,682980,58961,2020_05_18_11_00_04_GMT,Europe,11583602,BEL
Saudi Arabia,2020-05-17,54752,2736,312,10,25722,28718,202,1576,9,586405,16877,2020_05_18_11_00_04_GMT,Asia,34745848,SAU
Mexico,2020-05-17,47144,2112,5045,278,31848,10251,378,366,39,163691,1271,2020_05_18_11_00_04_GMT,North America,128766554,MEX
Netherlands,2020-05-17,43995,125,5680,10,NA,NA,349,2568,332,287943,16809,2020_05_18_11_00_04_GMT,Europe,17130389,NLD
Chile,2020-05-17,43781,2353,450,29,19213,24118,769,2293,24,363496,19035,2020_05_18_11_00_04_GMT,South America,19096239,CHL
Pakistan,2020-05-17,40151,1352,873,39,11341,27937,111,182,4,373410,1695,2020_05_18_11_00_04_GMT,Asia,220345049,PAK
Ecuador,2020-05-17,33182,419,2736,48,3433,27013,189,1884,155,95047,5397,2020_05_18_11_00_04_GMT,South America,17609499,ECU
Qatar,2020-05-17,32604,1632,15,NA,4370,28219,165,11341,5,157570,54809,2020_05_18_11_00_04_GMT,Asia,2874914,QAT
Switzerland,2020-05-17,30587,15,1881,2,27500,1206,69,3537,218,343359,39709,2020_05_18_11_00_04_GMT,Europe,8646966,CHE
Sweden,2020-05-17,30143,466,3679,5,4971,21493,287,2987,365,177500,17589,2020_05_18_11_00_04_GMT,Europe,10091684,SWE
Belarus,2020-05-17,29650,969,165,5,9932,19553,92,3138,17,350515,37093,2020_05_18_11_00_04_GMT,Europe,9449686,BLR
Portugal,2020-05-17,29036,226,1218,15,4636,23182,108,2847,119,618066,60594,2020_05_18_11_00_04_GMT,Europe,10200144,PRT
Singapore,2020-05-17,28038,682,22,NA,9340,18676,16,4797,4,246254,42132,2020_05_18_11_00_04_GMT,Asia,5844763,SGP
Ireland,2020-05-17,24112,64,1543,10,19470,3099,54,4890,313,258808,52486,2020_05_18_11_00_04_GMT,Europe,4930999,IRL
UAE,2020-05-17,23358,731,220,6,8512,14626,1,2365,22,1600923,162108,2020_05_18_11_00_04_GMT,Asia,9875638,ARE
Bangladesh,2020-05-17,22268,1273,328,14,4373,17567,1,135,2,175228,1065,2020_05_18_11_00_04_GMT,Asia,164488562,BGD
Poland,2020-05-17,18529,272,925,10,7451,10153,160,490,24,620249,16386,2020_05_18_11_00_04_GMT,Europe,37851440,POL
Ukraine,2020-05-17,18291,433,514,17,5116,12661,238,418,12,227801,5205,2020_05_18_11_00_04_GMT,Europe,43763700,UKR
Indonesia,2020-05-17,17514,489,1148,59,4129,12237,NA,64,4,187965,688,2020_05_18_11_00_04_GMT,Asia,273168646,IDN
Romania,2020-05-17,16871,167,1107,13,9890,5874,205,876,57,310407,16123,2020_05_18_11_00_04_GMT,Europe,19252270,ROU
Israel,2020-05-17,16617,10,272,4,12942,3403,50,1924,31,498711,57731,2020_05_18_11_00_04_GMT,Asia,8638547,ISR
Japan,2020-05-17,16285,48,744,19,11153,4388,230,129,6,244452,1932,2020_05_18_11_00_04_GMT,Asia,126521169,JPN
Austria,2020-05-17,16242,41,629,NA,14563,1050,48,1805,70,362509,40278,2020_05_18_11_00_04_GMT,Europe,9000226,AUT
Colombia,2020-05-17,15574,635,574,12,3751,11249,136,306,11,190114,3741,2020_05_18_11_00_04_GMT,South America,50816306,COL
South Africa,2020-05-17,15515,1160,264,3,7006,8245,119,262,4,460873,7783,2020_05_18_11_00_04_GMT,Africa,59216090,ZAF
Kuwait,2020-05-17,14850,1048,112,5,4093,10645,168,3484,26,244476,57353,2020_05_18_11_00_04_GMT,Asia,4262674,KWT
Philippines,2020-05-17,12513,208,824,7,2635,9054,79,114,8,215060,1966,2020_05_18_11_00_04_GMT,Asia,109399904,PHL
Dominican Republic,2020-05-17,12314,204,428,NA,5847,6039,127,1137,40,50108,4625,2020_05_18_11_00_04_GMT,North America,10834592,DOM
Egypt,2020-05-17,12229,510,630,18,3172,8427,41,120,6,135000,1322,2020_05_18_11_00_04_GMT,Africa,102088722,EGY
S. Korea,2020-05-17,11050,13,262,NA,9888,900,55,216,5,747653,14584,2020_05_18_11_00_04_GMT,Asia,51263999,KOR
Denmark,2020-05-17,10927,69,547,4,9227,1153,27,1887,94,455613,78693,2020_05_18_11_00_04_GMT,Europe,5789776,DNK
Serbia,2020-05-17,10610,114,230,2,4713,5667,18,1214,26,181272,20737,2020_05_18_11_00_04_GMT,Europe,8741417,SRB
Panama,2020-05-17,9449,181,269,3,6080,3100,72,2194,62,49104,11403,2020_05_18_11_00_04_GMT,North America,4306239,PAN
Czechia,2020-05-17,8475,20,298,2,5462,2715,39,792,28,353186,32988,2020_05_18_11_00_04_GMT,Europe,10706636,CZE
Norway,2020-05-17,8249,12,232,NA,32,7985,20,1523,43,216350,39946,2020_05_18_11_00_04_GMT,Europe,5416102,NOR
Argentina,2020-05-17,8068,263,373,10,2569,5126,154,179,8,103220,2286,2020_05_18_11_00_04_GMT,South America,45145190,ARG
Australia,2020-05-17,7045,9,98,NA,6367,580,16,277,4,1042126,40926,2020_05_18_11_00_04_GMT,Australia/Oceania,25463408,AUS
Algeria,2020-05-17,7019,198,548,6,3507,2964,22,160,13,6500,149,2020_05_18_11_00_04_GMT,Africa,43750607,DZA
Bahrain,2020-05-17,6956,209,12,NA,2910,4034,8,4107,7,236828,139845,2020_05_18_11_00_04_GMT,Asia,1693504,BHR
Malaysia,2020-05-17,6894,22,113,NA,5571,1210,13,213,3,443263,13717,2020_05_18_11_00_04_GMT,Asia,32314600,MYS
Morocco,2020-05-17,6870,129,192,NA,3660,3018,1,186,5,89957,2441,2020_05_18_11_00_04_GMT,Africa,36856563,MAR
Afghanistan,2020-05-17,6664,262,169,1,778,5717,19,172,4,22639,583,2020_05_18_11_00_04_GMT,Asia,38814948,AFG
Finland,2020-05-17,6347,61,298,1,5000,1049,30,1146,54,146800,26500,2020_05_18_11_00_04_GMT,Europe,5539705,FIN
Kazakhstan,2020-05-17,6157,307,34,NA,3256,2867,31,328,2,505216,26946,2020_05_18_11_00_04_GMT,Asia,18748973,KAZ
Moldova,2020-05-17,6060,126,211,4,2344,3505,251,1502,52,20447,5067,2020_05_18_11_00_04_GMT,Europe,4035049,MDA
Nigeria,2020-05-17,5959,338,182,6,1594,4183,7,29,0.9,33970,165,2020_05_18_11_00_04_GMT,Africa,205472159,NGA
Ghana,2020-05-17,5735,NA,29,NA,1754,3952,5,185,0.9,173096,5586,2020_05_18_11_00_04_GMT,Africa,30989647,GHA
Oman,2020-05-17,5186,157,22,1,1465,3699,31,1019,4,61000,11985,2020_05_18_11_00_04_GMT,Asia,5089612,OMN
Armenia,2020-05-17,4472,189,60,5,1925,2487,10,1509,20,40230,13579,2020_05_18_11_00_04_GMT,Asia,2962589,ARM
Luxembourg,2020-05-17,3945,15,107,3,3702,136,14,6315,171,62153,99493,2020_05_18_11_00_04_GMT,Europe,624696,LUX
Bolivia,2020-05-17,3826,249,165,1,473,3188,3,328,14,14803,1270,2020_05_18_11_00_04_GMT,South America,11653213,BOL
Hungary,2020-05-17,3509,36,451,3,1396,1662,47,363,47,135137,13985,2020_05_18_11_00_04_GMT,Europe,9663190,HUN
Iraq,2020-05-17,3404,144,123,2,2218,1063,NA,85,3,149701,3733,2020_05_18_11_00_04_GMT,Asia,40105788,IRQ
Azerbaijan,2020-05-17,3274,136,39,3,2015,1220,37,323,4,232077,22914,2020_05_18_11_00_04_GMT,Asia,10128038,AZE
Cameroon,2020-05-17,3105,NA,140,NA,1567,1398,28,117,5,NA,NA,2020_05_18_11_00_04_GMT,Africa,26459502,CMR
Thailand,2020-05-17,3028,3,56,NA,2856,116,61,43,0.8,286008,4099,2020_05_18_11_00_04_GMT,Asia,69779241,THA
Greece,2020-05-17,2834,15,163,1,1374,1297,22,272,16,128525,12324,2020_05_18_11_00_04_GMT,Europe,10428885,GRC
Uzbekistan,2020-05-17,2753,15,12,1,2247,494,8,82,0.4,460000,13769,2020_05_18_11_00_04_GMT,Asia,33408634,UZB
Guinea,2020-05-17,2658,NA,16,NA,1133,1509,18,203,1,10304,787,2020_05_18_11_00_04_GMT,Africa,13085782,GIN
Honduras,2020-05-17,2565,105,138,4,278,2149,10,259,14,5653,572,2020_05_18_11_00_04_GMT,North America,9884814,HND
Senegal,2020-05-17,2480,51,25,NA,973,1482,6,149,1,24599,1474,2020_05_18_11_00_04_GMT,Africa,16685890,SEN
Bosnia and Herzegovina,2020-05-17,2290,23,133,4,1436,721,4,698,41,49832,15178,2020_05_18_11_00_04_GMT,Europe,3283142,BIH
Sudan,2020-05-17,2289,NA,97,NA,222,1970,NA,52,2,NA,NA,2020_05_18_11_00_04_GMT,Africa,43716354,SDN
Croatia,2020-05-17,2226,2,95,NA,1936,195,10,542,23,53877,13115,2020_05_18_11_00_04_GMT,Europe,4108150,HRV
Bulgaria,2020-05-17,2211,36,108,3,598,1505,45,318,16,65574,9429,2020_05_18_11_00_04_GMT,Europe,6954364,BGR
Ivory Coast,2020-05-17,2109,48,27,2,1004,1078,NA,80,1,18303,696,2020_05_18_11_00_04_GMT,Africa,26292953,CIV
Cuba,2020-05-17,1872,10,79,NA,1495,298,10,165,7,81917,7232,2020_05_18_11_00_04_GMT,North America,11327423,CUB
Iceland,2020-05-17,1802,NA,10,NA,1786,6,NA,5285,29,56875,166801,2020_05_18_11_00_04_GMT,Europe,340976,ISL
North Macedonia,2020-05-17,1792,30,101,3,1293,398,21,860,48,21436,10289,2020_05_18_11_00_04_GMT,Europe,2083384,MKD
Estonia,2020-05-17,1774,4,63,NA,938,773,4,1337,47,69520,52411,2020_05_18_11_00_04_GMT,Europe,1326430,EST
Guatemala,2020-05-17,1763,120,33,3,138,1592,5,99,2,7200,403,2020_05_18_11_00_04_GMT,North America,17873451,GTM
Lithuania,2020-05-17,1541,7,56,1,997,488,17,565,21,228726,83891,2020_05_18_11_00_04_GMT,Europe,2726463,LTU
Tajikistan,2020-05-17,1524,202,39,3,NA,1485,NA,160,4,NA,NA,2020_05_18_11_00_04_GMT,Asia,9509944,TJK
New Zealand,2020-05-17,1499,1,21,NA,1433,45,NA,311,4,228148,47358,2020_05_18_11_00_04_GMT,Australia/Oceania,4817478,NZL
Slovakia,2020-05-17,1494,1,28,NA,1163,303,3,274,5,142462,26095,2020_05_18_11_00_04_GMT,Europe,5459332,SVK
Slovenia,2020-05-17,1466,1,104,1,273,1089,5,705,50,69363,33365,2020_05_18_11_00_04_GMT,Europe,2078905,SVN
DRC,2020-05-17,1455,NA,61,NA,270,1124,NA,16,0.7,NA,NA,2020_05_18_11_00_04_GMT,Africa,89196871,COD
Somalia,2020-05-17,1421,64,56,1,152,1213,2,90,4,NA,NA,2020_05_18_11_00_04_GMT,Africa,15834504,SOM
Djibouti,2020-05-17,1401,70,4,NA,972,425,NA,1421,4,17532,17777,2020_05_18_11_00_04_GMT,Africa,986206,DJI
Mayotte,2020-05-17,1342,30,18,NA,627,697,10,4935,66,5200,19121,2020_05_18_11_00_04_GMT,Africa,271958,MYT
El Salvador,2020-05-17,1338,73,27,1,462,849,23,206,4,55694,8592,2020_05_18_11_00_04_GMT,North America,6482286,SLV
